,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
SUP_RPG7_Tier2,none,idle_stand_SUP_RPG,FPS_aimIdle_standIdle_SUP_RPG,idle_crouch_SUP_RPG,FPS_aimIdle_crouch_SUP_RPG,aimidle_prone_SUP_RPG,FPS_aimIdle_prone_SUP_RPG,aimidle_standIdle_SUP_RPG,none,aimidle_runBlend_SUP_RPG,none,aimidle_crouchBlend_SUP_AT4,none,aimidle_prone_SUP_RPG,none,reload_stand_SUP_RPG,FPS_reload_standIdle_SUP_RPG,reload_runBlend_SUP_RPG,FPS_reload_standIdle_SUP_RPG,reload_crouch_SUP_RPG,FPS_reload_crouch_SUP_RPG,reload_prone_SUP_RPG,FPS_reload_prone_SUP_RPG,aimShoot_standIdle_SUP_RPG,FPS_aimShoot_standIdle_SUP_RPG,aimShoot_runBlend_SUP_RPG,FPS_aimShoot_standIdle_SUP_RPG,aimShoot_crouch_SUP_RPG,FPS_aimShoot_crouch_SUP_RPG,aimShoot_prone_SUP_RPG,FPS_aimShoot_prone_SUP_RPG,Run_Blend_SUP_RPG,FPS_Run_Blend_SUP_RPG,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SUP_RPG,aimidle_crouchBlend_SUP_AT4,FPS_Crouch_Blend_SUP_RPG,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SUP_RPG,FPS_Stand_to_Prone,Stand_to_Prone_SUP_RPG,FPS_Stand_to_Prone,aimIdle_crouch_SUP_RPG,aimidle_prone_SUP_RPG,prone_to_crouch_SUP_RPG,none,crouch_to_prone_SUP_RPG,none,reload_crouchBlend_SUP_RPG,aimshoot_crouchBlend_SUP_AT4,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SUP_RPG,FPS_aimShoot_crouch_SUP_RPG,FPS_Attach_Raise_SUP_RPG,FPS_Attach_Idle_SUP_RPG,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SUP_RPG7_MK6_1,none,idle_stand_SUP_RPG,FPS_aimIdle_standIdle_SUP_RPG,idle_crouch_SUP_RPG,FPS_aimIdle_crouch_SUP_RPG,aimidle_prone_SUP_RPG,FPS_aimIdle_prone_SUP_RPG,aimidle_standIdle_SUP_RPG,none,aimidle_runBlend_SUP_RPG,none,aimidle_crouchBlend_SUP_AT4,none,aimidle_prone_SUP_RPG,none,reload_stand_SUP_RPG,FPS_reload_standIdle_SUP_RPG,reload_runBlend_SUP_RPG,FPS_reload_standIdle_SUP_RPG,reload_crouch_SUP_RPG,FPS_reload_crouch_SUP_RPG,reload_prone_SUP_RPG,FPS_reload_prone_SUP_RPG,aimShoot_standIdle_SUP_RPG,FPS_aimShoot_standIdle_SUP_RPG,aimShoot_runBlend_SUP_RPG,FPS_aimShoot_standIdle_SUP_RPG,aimShoot_crouch_SUP_RPG,FPS_aimShoot_crouch_SUP_RPG,aimShoot_prone_SUP_RPG,FPS_aimShoot_prone_SUP_RPG,Run_Blend_SUP_RPG,FPS_Run_Blend_SUP_RPG,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SUP_RPG,aimidle_crouchBlend_SUP_AT4,FPS_Crouch_Blend_SUP_RPG,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SUP_RPG,FPS_Stand_to_Prone,Stand_to_Prone_SUP_RPG,FPS_Stand_to_Prone,aimIdle_crouch_SUP_RPG,aimidle_prone_SUP_RPG,prone_to_crouch_SUP_RPG,none,crouch_to_prone_SUP_RPG,none,reload_crouchBlend_SUP_RPG,aimshoot_crouchBlend_SUP_AT4,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SUP_RPG,FPS_aimShoot_crouch_SUP_RPG,FPS_Attach_Raise_SUP_RPG,FPS_Attach_Idle_SUP_RPG,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG_Bizon_Tier1,none,idle_stand_SMG_BIZON,FPS_aimIdle_standIdle_SMG_BIZON,idle_crouch_SMG_Base,FPS_aimIdle_crouch_SMG_Bizon,aimidle_prone_SMG_Bizon,FPS_aimIdle_standIdle_SMG_BIZON,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Bizon,none,aimidle_crouchBlend_SHG_Base,none,aimidle_prone_SMG_Bizon,none,reload_stand_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_runBlend_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_crouch_SMG_Bizon,FPS_reload_crouch_SMG_Bizon,reload_prone_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Bizon,aimshoot_runBlend_SMG_Kriss,FPS_aimShoot_StandIdle_SMG_Bizon,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_Bizon,aimShoot_prone_SMG_Bizon,FPS_aimShoot_standIdle_SMG_Bizon,Run_Blend_SMG_Kriss,FPS_Run_Blend_SMG_Bizon,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_Bizon,aimidle_crouchBlend_SHG_Base,FPS_Crouch_Blend_SMG_Bizon,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Bizon,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Bizon,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Bizon,prone_to_crouch_SMG_Bizon,none,crouch_to_prone_SMG_Bizon,none,reload_crouchBlend_SMG_Bizon,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_Bizon,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Bizon,FPS_Attach_Idle_SMG_Bizon,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_Bizon_Tier2,none,idle_stand_SMG_BIZON,FPS_aimIdle_standIdle_SMG_BIZON,idle_crouch_SMG_Base,FPS_aimIdle_crouch_SMG_Bizon,aimidle_prone_SMG_Bizon,FPS_aimIdle_standIdle_SMG_BIZON,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Bizon,none,aimidle_crouchBlend_SHG_Base,none,aimidle_prone_SMG_Bizon,none,reload_stand_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_runBlend_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_crouch_SMG_Bizon,FPS_reload_crouch_SMG_Bizon,reload_prone_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Bizon,aimshoot_runBlend_SMG_Kriss,FPS_aimShoot_StandIdle_SMG_Bizon,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_Bizon,aimShoot_prone_SMG_Bizon,FPS_aimShoot_standIdle_SMG_Bizon,Run_Blend_SMG_Kriss,FPS_Run_Blend_SMG_Bizon,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_Bizon,aimidle_crouchBlend_SHG_Base,FPS_Crouch_Blend_SMG_Bizon,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Bizon,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Bizon,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Bizon,prone_to_crouch_SMG_Bizon,none,crouch_to_prone_SMG_Bizon,none,reload_crouchBlend_SMG_Bizon,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_Bizon,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Bizon,FPS_Attach_Idle_SMG_Bizon,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_Bizon_Mk6_1,none,idle_stand_SMG_BIZON,FPS_aimIdle_standIdle_SMG_BIZON,idle_crouch_SMG_Base,FPS_aimIdle_crouch_SMG_Bizon,aimidle_prone_SMG_Bizon,FPS_aimIdle_standIdle_SMG_BIZON,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Bizon,none,aimidle_crouchBlend_SHG_Base,none,aimidle_prone_SMG_Bizon,none,reload_stand_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_runBlend_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,reload_crouch_SMG_Bizon,FPS_reload_crouch_SMG_Bizon,reload_prone_SMG_Bizon,FPS_reload_standIdle_SMG_Bizon,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Bizon,aimshoot_runBlend_SMG_Kriss,FPS_aimShoot_StandIdle_SMG_Bizon,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_Bizon,aimShoot_prone_SMG_Bizon,FPS_aimShoot_standIdle_SMG_Bizon,Run_Blend_SMG_Kriss,FPS_Run_Blend_SMG_Bizon,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_Bizon,aimidle_crouchBlend_SHG_Base,FPS_Crouch_Blend_SMG_Bizon,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Bizon,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Bizon,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Bizon,prone_to_crouch_SMG_Bizon,none,crouch_to_prone_SMG_Bizon,none,reload_crouchBlend_SMG_Bizon,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_Bizon,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Bizon,FPS_Attach_Idle_SMG_Bizon,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG_EVO_Tier1,none,idle_stand_ASR_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_crouch_SMG_Base2,FPS_aimIdle_crouch_SMG_EVO,aimidle_prone_SMG_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SMG_EVO,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SMG_EVO,none,reload_stand_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_runBlend_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_crouch_SMG_EVO,FPS_reload_crouch_SMG_EVO,reload_prone_SMG_EVO,FPS_reload_standIdle_SMG_EVO,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SMG_EVO,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SMG_EVO,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_EVO,aimShoot_prone_SMG_EVO,shoot,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SMG_EVO,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_EVO,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SMG_EVO,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_EVO,FPS_Stand_to_Prone,Stand_to_Prone_SMG_EVO,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_EVO,prone_to_crouch_SMG_EVO,none,crouch_to_prone_SMG_EVO,none,reload_crouchBlend_SMG_EVO,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_EVO,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_EVO,FPS_Attach_Idle_SMG_EVO,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_EVO_Tier2,none,idle_stand_ASR_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_crouch_SMG_Base2,FPS_aimIdle_crouch_SMG_EVO,aimidle_prone_SMG_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SMG_EVO,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SMG_EVO,none,reload_stand_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_runBlend_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_crouch_SMG_EVO,FPS_reload_crouch_SMG_EVO,reload_prone_SMG_EVO,FPS_reload_standIdle_SMG_EVO,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SMG_EVO,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SMG_EVO,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_EVO,aimShoot_prone_SMG_EVO,shoot,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SMG_EVO,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_EVO,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SMG_EVO,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_EVO,FPS_Stand_to_Prone,Stand_to_Prone_SMG_EVO,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_EVO,prone_to_crouch_SMG_EVO,none,crouch_to_prone_SMG_EVO,none,reload_crouchBlend_SMG_EVO,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_EVO,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_EVO,FPS_Attach_Idle_SMG_EVO,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_EVO_Mk6_1,none,idle_stand_ASR_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_crouch_SMG_Base2,FPS_aimIdle_crouch_SMG_EVO,aimidle_prone_SMG_EVO,FPS_aimIdle_standIdle_SMG_EVO,idle_stand_ASR_SHRAM_Combat,none,aimidle_runBlend_SMG_EVO,none,aimidle_crouchBlend_ASR_SHRAM,none,aimidle_prone_SMG_EVO,none,reload_stand_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_runBlend_SMG_EVO,FPS_reload_standIdle_SMG_EVO,reload_crouch_SMG_EVO,FPS_reload_crouch_SMG_EVO,reload_prone_SMG_EVO,FPS_reload_standIdle_SMG_EVO,aimShoot_standIdle_ASR_SHRAM,FPS_aimShoot_standIdle_SMG_EVO,aimShoot_runBlend_ASR_SHRAM,FPS_aimShoot_StandIdle_SMG_EVO,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_EVO,aimShoot_prone_SMG_EVO,shoot,Run_Blend_ASR_SHRAM,FPS_Run_Blend_SMG_EVO,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_EVO,aimIdle_crouchBlend_ASR_SHRAM,FPS_Crouch_Blend_SMG_EVO,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_EVO,FPS_Stand_to_Prone,Stand_to_Prone_SMG_EVO,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_EVO,prone_to_crouch_SMG_EVO,none,crouch_to_prone_SMG_EVO,none,reload_crouchBlend_SMG_EVO,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_EVO,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_EVO,FPS_Attach_Idle_SMG_EVO,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG_Kris_Tier2,none,idle_stand_SMG_Kriss,FPS_aimIdle_standIdle_SMG_Kriss,idle_crouch_SMG_Kris,FPS_aimIdle_crouch_SMG_Kriss,aimidle_prone_SMG_Kriss,FPS_aimIdle_standIdle_SMG_Kriss,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Kriss,none,aimidle_crouchBlend_SMG_Kris,none,aimidle_prone_SMG_Kriss,none,reload_stand_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,reload_runBlend_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,reload_crouch_SMG_Kriss,FPS_reload_crouch_SMG_Kriss,reload_prone_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Kriss,aimshoot_runBlend_SMG_Kriss,FPS_aimShoot_StandIdle_SMG_Kriss,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_Kriss,aimShoot_prone_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Kriss,Run_Blend_SMG_Kriss,FPS_Run_Blend_SMG_Kriss,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_Kriss,aimidle_crouchBlend_SMG_Kris,FPS_Crouch_Blend_SMG_Kriss,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Kriss,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Kriss,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Kriss,prone_to_crouch_SMG_Kriss,none,crouch_to_prone_SMG_Kriss,none,reload_crouchBlend_SMG_Kriss,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_Kriss,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Kriss,FPS_Attach_Idle_SMG_Kriss,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_Kris_Mk6_1,none,idle_stand_SMG_Kriss,FPS_aimIdle_standIdle_SMG_Kriss,idle_crouch_SMG_Kris,FPS_aimIdle_crouch_SMG_Kriss,aimidle_prone_SMG_Kriss,FPS_aimIdle_standIdle_SMG_Kriss,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Kriss,none,aimidle_crouchBlend_SMG_Kris,none,aimidle_prone_SMG_Kriss,none,reload_stand_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,reload_runBlend_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,reload_crouch_SMG_Kriss,FPS_reload_crouch_SMG_Kriss,reload_prone_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Kriss,aimshoot_runBlend_SMG_Kriss,FPS_aimShoot_StandIdle_SMG_Kriss,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_Kriss,aimShoot_prone_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Kriss,Run_Blend_SMG_Kriss,FPS_Run_Blend_SMG_Kriss,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_Kriss,aimidle_crouchBlend_SMG_Kris,FPS_Crouch_Blend_SMG_Kriss,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Kriss,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Kriss,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Kriss,prone_to_crouch_SMG_Kriss,none,crouch_to_prone_SMG_Kriss,none,reload_crouchBlend_SMG_Kriss,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_Kriss,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Kriss,FPS_Attach_Idle_SMG_Kriss,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
SMG_CF10_Tier2,none,idle_stand_SMG_CF,FPS_aimIdle_standIdle_SMG_ChangFeng,idle_crouch_SMG_CF,FPS_aimIdle_crouch_SMG_ChangFeng,aimidle_prone_SMG_Kriss,FPS_aimIdle_standIdle_SMG_ChangFeng,idle_stand_SMG_Kriss_Combat,none,aimidle_runBlend_SMG_Kriss,none,aimidle_crouchBlend_SMG_CF,none,aimidle_prone_SMG_Kriss,none,reload_stand_SMG_Kriss,FPS_reload_standIdle_SMG_ChangFeng,reload_runBlend_SMG_Kriss,FPS_reload_standIdle_SMG_ChangFeng,reload_crouch_SMG_Kriss,fps_reload_crouch_SMG_ChangFeng,reload_prone_SMG_Kriss,FPS_reload_standIdle_SMG_Kriss,aimShoot_standIdle_SMG_Kriss,FPS_aimShoot_standIdle_SMG_ChangFeng,aimshoot_runBlend_ASR_SHRAM,FPS_aimShoot_standIdle_SMG_ChangFeng,aimShoot_crouch_ASR_SHRAM,FPS_aimShoot_crouch_SMG_ChangFeng,aimShoot_prone_SMG_Kriss,FPS_aimShoot_standIdle_SMG_Kriss,Run_Blend_SMG_CF,FPS_Run_Blend_SMG_ChangFeng,Sprint_Blend_ASR_SHRAM,FPS_Sprint_Blend_SMG_ChangFeng,aimidle_crouchBlend_SMG_CF,FPS_Crouch_Blend_SMG_ChangFeng,Prone_Blend_ASR,FPS_Prone_Blend_ASR,prone_to_stand_SMG_Kriss,FPS_Stand_to_Prone,Stand_to_Prone_SMG_Kriss,FPS_Stand_to_Prone,aimIdle_crouch_ASR_HB,aimidle_prone_SMG_Kriss,prone_to_crouch_SMG_Kriss,none,crouch_to_prone_SMG_Kriss,none,reload_crouchBlend_SMG_Kriss,aimshoot_crouchBlend_ASR_SHRAM,Jump_ASR_Idle_S,Jump_ASR_Idle_A,Jump_ASR_Idle_F,Jump_ASR_Idle_L,Jump_ASR_Run_S,Jump_ASR_Run_A,Jump_ASR_Run_F,Jump_ASR_Run_L,Jump_ASR_Sprint_S,Jump_ASR_Sprint_A,Jump_ASR_Sprint_F,Jump_ASR_Sprint_L,FPS_reload_crouch_SMG_ChangFeng,FPS_aimShoot_crouch_ASR_SHRAM,FPS_Attach_Raise_SMG_Kriss,FPS_Attach_Idle_SMG_Kriss,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
